device_changed,location_changed,time_since_registration,order_value,orders_last_30min,failed_mpin_count_24hr,login_count_today,label,category
False,False,215,20553.74,4,0,3,normal,
False,False,76,9603.67,1,0,3,normal,
False,False,59,20789.81,2,0,4,normal,
False,False,113,17939.13,2,0,4,normal,
False,False,675,5936.12,3,1,2,normal,
False,False,1127,28316.07,0,1,3,normal,
False,False,1717,11599.53,2,1,3,normal,
False,False,553,11899.24,3,1,3,normal,
False,False,198,8929.26,2,0,2,normal,
False,False,239,34589.51,3,0,5,normal,
False,False,464,21391.73,2,0,4,normal,
False,False,1424,37624.0,2,1,4,normal,
False,False,601,842.59,0,1,4,normal,
False,False,540,4596.84,3,1,3,normal,
False,False,20,24813.44,2,1,3,normal,
False,False,118,27097.9,0,0,4,normal,
False,False,551,6621.67,0,1,4,normal,
False,False,1736,17697.86,2,0,2,normal,
False,False,279,31080.62,4,1,3,normal,
True,False,1352,31505.9,1,1,2,normal,
False,False,1893,10125.21,3,0,2,normal,
False,False,1001,25882.13,3,0,5,normal,
False,False,766,38620.54,4,0,3,normal,
False,False,1733,33011.03,0,1,4,normal,
False,False,459,31129.54,3,0,3,normal,
False,False,1893,33022.85,4,0,5,normal,
False,False,1232,32429.36,0,1,4,normal,
False,False,832,20297.68,0,0,4,normal,
False,False,809,36118.87,2,1,2,normal,
False,False,1304,6995.69,2,1,4,normal,
True,False,662,39693.2,2,1,2,normal,
False,False,974,2787.47,2,1,4,normal,
False,False,1051,25854.6,1,0,3,normal,
False,False,1045,3217.56,4,0,4,normal,
False,False,470,11737.37,1,0,4,normal,
False,False,856,13398.07,3,0,2,normal,
False,False,65,6427.86,1,1,4,normal,
False,False,37,6146.7,0,0,2,normal,
False,False,1387,30506.36,1,0,1,normal,
False,False,630,6258.15,0,0,5,normal,
True,False,1903,148064.51,2,5,2,anomaly,failed_mpin_then_large_order
False,False,1467,34439.08,0,1,1,normal,
False,False,522,10227.21,2,0,2,normal,
False,False,1435,27149.37,2,0,5,normal,
False,False,771,4005.43,0,1,5,normal,
False,False,904,37537.65,2,0,1,normal,
False,False,492,35919.91,2,1,2,normal,
False,False,515,39576.39,0,0,2,normal,
False,False,142,36958.7,0,1,4,normal,
False,False,1214,16317.77,0,1,3,normal,
False,False,265,4450.33,4,1,3,normal,
False,False,174,22872.21,4,0,5,normal,
False,False,67,11353.46,1,1,3,normal,
False,False,633,33381.1,4,0,4,normal,
False,False,1192,2873.54,1,1,1,normal,
False,False,757,3484.14,2,1,5,normal,
False,False,1156,23528.81,3,1,4,normal,
False,False,1893,12054.7,3,1,3,normal,
False,False,557,26956.45,3,1,4,normal,
False,True,506,12445.08,1,0,2,normal,
False,False,735,7070.37,4,0,5,normal,
False,False,1852,7005.25,0,0,2,normal,
False,False,1998,29282.74,4,1,4,normal,
False,False,1549,24922.08,3,0,1,normal,
False,False,1791,8363.5,0,1,4,normal,
False,False,44,4554.41,3,0,5,normal,
False,True,998,24757.32,0,1,2,anomaly,impossible_location_change
True,False,904,10958.4,3,0,2,normal,
False,False,690,31648.49,0,0,3,normal,
False,False,406,7238.73,1,0,5,normal,
False,False,1952,14617.96,2,0,5,normal,
False,False,463,34008.78,2,0,5,normal,
False,False,167,28901.1,3,0,4,normal,
True,False,1761,27455.53,1,0,3,normal,
False,False,647,21841.64,2,1,3,normal,
False,False,731,20836.35,3,0,3,normal,
False,False,1971,4887.77,0,0,1,normal,
False,False,763,2871.04,0,1,5,normal,
False,True,180,9047.76,4,1,4,normal,
False,False,333,19212.34,0,0,3,normal,
False,False,335,11398.17,0,1,3,normal,
True,False,1892,7630.1,3,1,3,normal,
True,False,1563,32592.01,0,0,3,normal,
False,False,813,27310.51,2,0,3,normal,
False,False,512,6941.46,2,1,1,normal,
False,False,550,30985.26,1,0,4,normal,
False,False,864,20064.24,2,0,5,normal,
False,False,1967,31800.17,1,0,3,normal,
False,False,677,29715.95,0,1,2,normal,
False,False,742,26817.98,1,1,1,normal,
False,False,1540,17809.99,1,1,1,normal,
False,False,1400,17592.18,4,1,2,normal,
False,False,974,2440.41,4,1,4,normal,
False,False,1742,27168.34,2,1,1,normal,
False,False,1552,24134.69,3,0,3,normal,
False,False,100,1539.87,4,1,1,normal,
False,False,1935,5008.59,2,0,3,normal,
False,False,1042,5097.72,1,0,4,normal,
False,False,1263,10051.99,4,0,1,normal,
False,False,563,6091.49,2,0,2,normal,
False,False,897,14344.95,2,0,4,normal,
False,False,1441,32279.02,3,1,2,normal,
False,False,1807,32766.77,4,1,3,normal,
False,False,1353,36479.62,2,0,1,normal,
False,False,1145,30447.5,3,1,4,normal,
False,False,1967,20900.42,3,1,3,normal,
False,False,1688,12995.72,2,0,5,normal,
False,False,895,23577.56,0,1,5,normal,
False,False,705,14553.92,3,0,4,normal,
False,False,753,14857.06,0,1,1,normal,
False,False,92,970.82,3,0,4,normal,
False,False,1891,15157.21,1,0,4,normal,
False,False,1194,31317.79,0,0,4,normal,
False,False,1777,25293.0,2,0,3,normal,
False,False,264,35781.67,0,1,4,normal,
False,False,931,14645.44,3,1,4,normal,
False,False,222,34380.46,2,1,4,normal,
False,False,1684,851.65,0,1,1,normal,
False,False,1847,17768.58,0,0,2,normal,
False,False,33,28814.57,2,1,1,normal,
False,False,1237,28172.27,1,1,5,normal,
False,False,764,23084.71,0,0,1,normal,
False,False,1817,12342.11,4,0,2,normal,
False,False,322,3280.91,2,1,1,normal,
False,False,403,38466.8,0,1,5,normal,
False,False,1165,29921.58,0,1,5,normal,
False,False,27,25720.3,0,1,2,normal,
False,False,770,22768.89,4,0,3,normal,
False,False,974,1958.86,3,1,2,normal,
False,False,1849,20333.87,0,1,1,normal,
False,False,190,12631.23,4,0,3,normal,
False,False,1160,32637.25,0,1,5,normal,
False,False,1432,7199.88,1,1,1,normal,
False,False,1277,3526.62,3,0,4,normal,
False,False,523,16317.66,4,1,1,normal,
False,True,878,29530.4,3,1,2,anomaly,impossible_location_change
False,False,1453,33637.24,4,1,1,normal,
False,False,551,2011.16,4,1,3,normal,
False,False,1896,33211.87,3,1,1,normal,
False,False,1821,6019.35,3,1,2,normal,
False,False,286,37090.8,4,1,5,normal,
False,False,1243,38402.25,3,1,3,normal,
False,False,1308,12616.95,25,0,2,anomaly,unusual_trading_velocity
True,False,308,27542.98,1,0,5,normal,
False,False,1569,38598.63,4,0,3,normal,
True,False,1933,21298.94,4,1,4,normal,
False,False,1768,10454.29,2,0,3,normal,
False,False,1116,11564.5,2,0,3,normal,
True,True,1627,34869.0,2,1,2,anomaly,impossible_location_change
False,False,1784,27285.18,2,0,1,normal,
False,False,1589,13869.43,2,0,2,normal,
False,False,4,114810.16,1,1,3,anomaly,new_account_large_order
False,False,836,7554.28,3,0,5,normal,
False,False,1744,28570.59,4,0,5,normal,
False,False,736,6562.45,3,0,3,normal,
False,False,1375,27521.08,1,0,4,normal,
False,False,255,23650.69,2,0,3,normal,
False,False,1360,26569.46,3,0,5,normal,
False,False,1289,19140.58,0,1,1,normal,
False,False,1744,27280.16,4,1,5,normal,
False,False,89,29403.6,0,0,2,normal,
False,False,1921,16625.07,2,1,2,normal,
False,False,1545,23399.34,0,0,2,normal,
False,False,887,8388.97,2,1,1,normal,
False,False,1874,37288.64,0,0,3,normal,
False,False,897,2887.64,4,0,2,normal,
False,False,1640,21269.66,4,0,4,normal,
False,False,573,22453.75,4,0,1,normal,
True,False,1026,38407.4,4,0,1,normal,
False,False,305,15953.2,0,0,1,normal,
False,False,1232,4800.95,1,1,1,normal,
False,False,1494,2877.73,4,0,3,normal,
False,False,1630,31165.8,2,0,4,normal,
False,False,1899,18388.96,0,1,4,normal,
False,False,491,15262.66,1,1,3,normal,
False,False,892,29514.09,4,1,1,normal,
False,False,1482,32588.38,3,0,5,normal,
False,False,919,1739.78,0,1,5,normal,
False,False,1568,32028.58,3,1,4,normal,
False,False,1268,14413.83,1,0,2,normal,
False,False,1425,35434.39,4,0,3,normal,
False,False,1242,19373.71,0,1,5,normal,
False,False,1106,21737.39,1,1,1,normal,
False,False,478,12633.28,3,0,3,normal,
False,False,1579,21086.65,4,0,3,normal,
False,False,670,31751.55,3,1,5,normal,
False,False,1155,20027.51,4,0,2,normal,
False,False,823,29563.41,0,0,4,normal,
False,False,492,24828.49,4,0,4,normal,
False,False,1227,29583.08,3,0,5,normal,
False,False,1061,36247.62,3,1,2,normal,
False,False,1008,33383.93,0,1,2,normal,
False,False,1952,18426.32,0,1,2,normal,
False,False,1622,9898.3,2,0,2,normal,
False,False,1410,16540.65,3,0,1,normal,
True,False,394,29405.83,3,0,3,normal,
False,False,1285,28285.11,3,0,3,normal,
False,False,1316,19599.46,3,1,4,normal,
False,False,480,2533.42,4,1,1,normal,
False,False,1857,29752.12,4,1,4,normal,
False,False,805,14332.27,4,1,5,normal,
False,False,556,35244.48,2,1,4,normal,
False,False,937,28092.24,3,0,4,normal,
False,False,435,7449.88,2,0,1,normal,
False,False,983,39579.85,4,1,3,normal,
False,True,1673,28065.43,3,0,1,normal,
True,False,839,25938.28,2,1,1,normal,
False,False,68,674.55,0,1,3,normal,
False,True,952,39896.8,3,0,4,normal,
True,False,3,106749.58,2,1,2,anomaly,new_account_large_order
False,False,483,715.07,4,0,1,normal,
False,False,1548,28454.9,2,0,1,normal,
False,False,1544,28006.06,0,0,2,normal,
False,False,1342,8937.44,3,0,1,normal,
False,False,143,19498.04,3,0,2,normal,
False,False,1610,37267.23,1,1,2,normal,
False,False,1512,8427.49,0,1,3,normal,
False,False,868,36933.84,0,1,1,normal,
False,False,1813,20017.24,3,1,2,normal,
False,False,1195,7823.42,4,0,1,normal,
False,False,1495,3576.45,4,0,5,normal,
False,False,1354,35121.54,1,1,1,normal,
False,False,1487,7853.23,2,0,1,normal,
False,False,130,8776.43,1,0,4,normal,
False,False,488,8190.58,1,0,4,normal,
False,False,701,4442.62,1,1,1,normal,
False,False,770,36948.5,2,1,1,normal,
True,True,607,18485.28,1,0,2,anomaly,impossible_location_change
False,False,1513,12760.38,2,0,3,normal,
False,False,88,2868.54,1,0,5,normal,
False,False,1695,25245.42,2,1,3,normal,
True,False,960,135850.82,1,0,1,anomaly,account_takeover
True,False,936,32583.72,3,1,5,normal,
False,False,497,6862.66,4,0,5,normal,
False,False,1666,19138.94,2,1,4,normal,
False,False,1634,3319.19,3,1,2,normal,
True,False,1500,5220.25,0,0,4,normal,
False,False,1274,26255.46,2,1,2,normal,
True,True,1473,58302.9,2,7,2,anomaly,failed_mpin_then_large_order
False,False,152,1572.87,1,1,4,normal,
False,False,237,37823.43,0,0,4,normal,
True,False,1908,5032.91,4,0,2,normal,
False,False,161,3738.9,4,0,3,normal,
False,False,355,39171.92,0,0,4,normal,
False,False,1185,14880.05,0,1,4,normal,
False,False,1145,36335.03,0,0,4,normal,
False,False,663,8183.5,3,1,5,normal,
False,True,243,14015.73,0,0,3,anomaly,impossible_location_change
False,False,1852,26088.5,3,0,2,normal,
False,False,1755,33996.27,0,0,3,normal,
False,False,1785,17333.54,2,1,5,normal,
False,False,1893,6318.09,2,0,2,normal,
False,False,1737,21661.9,0,1,4,normal,
True,True,578,188130.53,2,1,1,anomaly,account_takeover
False,False,942,11762.58,2,0,5,normal,
False,False,505,10572.33,2,0,4,normal,
False,False,1645,8571.74,0,1,2,normal,
False,False,228,21597.33,4,1,4,normal,
False,False,445,18882.38,2,0,5,normal,
False,False,286,3844.21,3,1,5,normal,
False,False,978,28920.5,1,1,5,normal,
False,False,1792,35622.21,2,1,2,normal,
False,False,1345,23373.02,4,1,2,normal,
False,True,219,17843.89,0,0,2,anomaly,impossible_location_change
False,False,667,38856.46,2,0,4,normal,
False,False,185,2885.63,2,1,3,normal,
False,False,83,34093.45,4,1,4,normal,
True,True,499,34320.18,0,1,4,anomaly,impossible_location_change
True,False,295,17124.16,4,1,4,normal,
False,False,1329,14969.97,3,0,5,normal,
False,False,77,33738.48,1,1,2,normal,
False,False,165,23674.51,0,0,5,normal,
False,False,409,19855.58,2,1,3,normal,
False,False,1550,35042.64,1,0,5,normal,
False,False,1897,8715.01,3,0,1,normal,
False,False,284,25993.35,1,1,4,normal,
True,False,147,18491.63,24,1,1,anomaly,unusual_trading_velocity
False,False,335,37250.01,0,0,4,normal,
False,False,540,32893.54,1,0,4,normal,
False,False,0,69022.07,3,0,2,anomaly,new_account_large_order
False,False,518,31575.17,1,1,1,normal,
False,False,142,22216.43,2,0,4,normal,
False,False,412,39832.7,2,0,5,normal,
False,False,1892,32838.73,3,1,3,normal,
False,False,742,22905.93,0,1,1,normal,
False,False,1549,21324.77,4,0,4,normal,
False,False,870,35802.91,3,1,2,normal,
False,False,1241,39806.38,1,1,3,normal,
False,False,1832,2102.89,1,1,2,normal,
False,False,1249,38540.76,3,1,5,normal,
False,False,1807,18552.12,2,1,4,normal,
False,False,556,3344.82,4,1,3,normal,
False,False,1717,28403.07,2,0,5,normal,
False,False,705,10193.65,0,0,3,normal,
False,False,1969,27478.53,0,0,5,normal,
False,False,1922,33212.98,3,1,3,normal,
False,False,973,8642.93,0,0,1,normal,
False,False,641,9559.56,2,1,2,normal,
False,False,1534,4601.22,0,1,1,normal,
False,False,1885,14317.92,3,0,5,normal,
False,False,933,39924.06,1,1,3,normal,
False,False,388,14604.2,0,0,4,normal,
False,False,1148,19661.98,1,0,4,normal,
True,False,2,94989.98,0,1,1,anomaly,new_account_large_order
False,True,999,4299.61,4,0,2,normal,
True,True,1229,23804.99,2,1,3,anomaly,impossible_location_change
False,False,643,4508.1,1,0,3,normal,
False,False,1740,19892.92,3,1,2,normal,
False,False,1610,38496.24,3,0,5,normal,
False,False,218,19337.84,3,0,5,normal,
False,False,1593,1183.69,1,0,3,normal,
False,False,1194,3406.95,3,1,4,normal,
False,False,1359,12117.56,0,1,5,normal,
False,False,94,8683.47,2,0,1,normal,
False,False,1523,14985.95,3,1,1,normal,
False,False,1392,20215.93,1,1,1,normal,
True,True,1386,90987.49,2,1,1,anomaly,account_takeover
False,False,1797,3299.27,0,0,5,normal,
False,False,1535,787.97,3,1,2,normal,
False,False,1142,34742.53,0,1,5,normal,
False,False,368,33793.82,0,0,2,normal,
True,False,1421,191440.24,3,0,1,anomaly,account_takeover
False,False,645,9505.68,1,0,3,normal,
False,False,144,2229.2,1,0,1,normal,
False,False,812,39629.32,2,1,5,normal,
False,False,389,35061.96,2,1,4,normal,
False,False,1333,21224.77,2,1,4,normal,
False,False,1910,11927.96,4,1,1,normal,
True,False,1201,4596.47,1,1,3,normal,
False,False,459,38762.63,3,1,3,normal,
False,False,1015,21727.89,0,1,1,normal,
False,True,1109,35289.08,2,1,2,normal,
False,False,649,30159.04,2,1,4,normal,
True,False,742,32192.5,4,0,5,normal,
False,False,1783,36596.5,2,0,1,normal,
False,False,821,14737.65,0,1,3,normal,
False,False,1070,37471.26,0,0,1,normal,
False,False,945,4257.53,3,0,1,normal,
False,False,1770,37823.17,4,0,1,normal,
False,False,1399,33187.22,0,0,4,normal,
False,False,242,27937.75,2,0,3,normal,
False,False,1011,8229.88,2,1,4,normal,
False,False,604,39356.19,2,1,5,normal,
False,False,860,35131.84,2,1,5,normal,
False,False,609,23752.88,1,0,3,normal,
False,False,1013,17229.01,3,1,1,normal,
False,False,1292,3513.92,4,1,5,normal,
False,False,1090,12614.11,4,0,1,normal,
False,False,1682,33388.08,2,1,1,normal,
False,False,82,27968.97,2,0,5,normal,
False,False,1781,4201.85,2,0,5,normal,
False,False,1030,38729.38,2,0,5,normal,
False,False,676,24716.74,0,1,3,normal,
False,False,1203,32744.19,4,1,5,normal,
False,False,1031,30676.39,2,1,5,normal,
True,False,1749,29195.53,1,0,4,normal,
False,False,681,4402.77,3,0,4,normal,
False,False,1421,24480.57,0,1,4,normal,
False,False,1824,26310.56,3,0,5,normal,
False,False,1878,21898.7,1,1,5,normal,
False,False,1605,14090.78,4,0,1,normal,
False,False,1269,5830.87,1,1,2,normal,
True,False,1440,6273.04,1,1,5,normal,
False,False,858,10340.83,4,1,4,normal,
False,False,433,10838.14,2,1,5,normal,
False,False,1434,36961.02,4,1,1,normal,
False,False,1090,5960.77,4,1,4,normal,
False,False,1573,31504.11,4,0,3,normal,
False,False,771,32691.09,1,0,4,normal,
True,False,1241,26921.14,3,1,4,normal,
False,False,1951,16879.1,3,0,4,normal,
False,False,902,17253.49,3,0,2,normal,
False,False,909,23405.68,0,0,1,normal,
False,False,1567,33820.45,3,1,2,normal,
False,False,704,3495.99,1,1,2,normal,
False,False,1436,22049.03,2,0,3,normal,
False,False,421,1029.17,2,1,2,normal,
False,False,126,10156.95,3,0,4,normal,
False,False,788,15493.17,3,0,5,normal,
False,False,1800,19639.84,0,0,2,normal,
False,False,985,24974.46,4,1,3,normal,
False,False,161,9005.5,3,0,2,normal,
False,False,1355,18853.94,2,1,4,normal,
False,False,965,32244.64,4,0,5,normal,
False,False,1152,16049.67,1,0,2,normal,
False,False,777,3993.71,3,1,4,normal,
True,False,1382,32244.31,1,1,2,normal,
False,True,1013,17047.04,3,1,4,anomaly,impossible_location_change
False,False,181,5277.91,3,1,2,normal,
False,False,1241,28150.56,4,1,5,normal,
False,False,1821,2797.82,2,0,5,normal,
False,False,1420,33340.94,4,0,4,normal,
False,False,1240,37766.15,4,0,5,normal,
False,False,1027,39695.35,2,0,5,normal,
False,False,927,31559.01,1,0,5,normal,
False,False,980,6465.42,3,1,5,normal,
False,False,1031,27766.64,1,0,3,normal,
False,False,324,17221.36,4,0,1,normal,
False,False,1687,24932.85,1,0,5,normal,
False,False,350,31279.21,4,1,1,normal,
False,False,1434,36792.73,0,1,2,normal,
False,False,1584,15598.13,2,0,1,normal,
False,False,1485,29843.66,0,1,1,normal,
False,False,379,5327.97,2,1,3,normal,
False,False,1412,37023.56,3,0,4,normal,
True,False,1407,10440.89,1,0,1,normal,
False,False,23,3817.32,4,1,3,normal,
True,False,1264,36452.05,3,0,2,normal,
False,False,1054,11570.53,1,0,1,normal,
False,False,419,32934.76,3,1,2,normal,
False,False,1336,1738.19,2,1,5,normal,
False,False,1385,15993.95,3,1,4,normal,
False,False,1083,12604.61,1,0,3,normal,
False,False,1868,18309.7,1,0,3,normal,
False,True,1683,30632.9,2,1,2,normal,
False,False,64,4986.75,1,1,5,normal,
False,False,1465,25234.09,2,0,1,normal,
False,False,76,24326.72,2,1,4,normal,
False,False,1308,36004.73,4,0,3,normal,
False,False,672,25297.52,3,0,1,normal,
False,False,966,12885.24,4,0,4,normal,
False,False,957,12580.97,2,1,5,normal,
False,False,4,64975.91,2,0,2,anomaly,new_account_large_order
False,False,122,35056.65,2,0,2,normal,
False,False,1395,30293.21,4,1,5,normal,
False,False,55,28406.63,1,1,1,normal,
False,False,1630,4576.53,0,1,1,normal,
False,False,333,9277.48,2,1,5,normal,
True,False,355,20398.0,2,1,2,normal,
False,False,1085,30566.6,1,0,5,normal,
False,False,1556,39497.77,4,0,5,normal,
False,False,613,3864.62,11,0,1,anomaly,unusual_trading_velocity
False,False,1901,32019.62,2,1,5,normal,
False,False,714,15351.25,1,0,4,normal,
True,False,928,25608.79,2,0,2,normal,
False,False,855,15396.7,1,1,3,normal,
False,False,44,5774.02,3,1,3,normal,
False,False,1743,13429.72,4,1,4,normal,
False,False,1369,18663.54,2,1,4,normal,
False,False,1475,22187.12,2,1,5,normal,
False,False,1974,29935.35,4,1,2,normal,
False,False,764,9157.43,3,1,2,normal,
False,False,871,16032.78,1,1,1,normal,
False,False,10,2631.99,4,0,5,normal,
False,False,345,10259.18,3,1,2,normal,
False,False,1951,11196.4,3,1,3,normal,
False,False,1570,35058.98,3,0,1,normal,
False,False,1475,27810.55,4,1,2,normal,
False,False,1715,24262.18,4,0,4,normal,
False,False,1061,31170.92,2,1,5,normal,
False,False,1377,24409.48,4,1,4,normal,
False,False,124,32314.48,4,1,3,normal,
False,False,442,30723.46,3,0,4,normal,
False,False,495,22230.39,3,1,4,normal,
False,False,1726,1493.91,0,0,1,normal,
False,False,858,36708.55,4,0,4,normal,
False,False,1022,32092.89,1,1,4,normal,
False,False,693,34234.13,1,0,5,normal,
False,False,778,19407.78,3,0,4,normal,
False,False,741,3828.4,1,0,5,normal,
True,False,1624,16220.01,2,1,4,normal,
False,False,1319,7237.51,4,0,2,normal,
False,False,853,36365.75,3,0,3,normal,
False,False,597,13118.26,3,0,2,normal,
False,False,1980,37763.7,4,1,5,normal,
False,False,650,27356.21,3,0,1,normal,
False,False,361,2027.58,1,0,3,normal,
False,False,1938,13851.34,0,1,1,normal,
False,False,273,9365.96,2,0,3,normal,
False,True,372,38479.77,1,1,3,normal,
False,False,168,27194.58,3,0,5,normal,
True,False,142,20407.23,4,0,1,normal,
False,False,1330,33182.89,2,0,4,normal,
False,False,1113,20547.86,3,0,3,normal,
False,False,1705,4217.68,4,1,3,normal,
False,False,8,3077.72,4,0,2,normal,
False,False,1752,15345.35,1,0,3,normal,
False,False,1271,23420.71,3,0,4,normal,
False,False,1243,8403.45,3,1,2,normal,
False,False,482,3443.27,3,1,3,normal,
False,False,1768,27121.62,0,1,5,normal,
False,False,376,24611.75,0,1,5,normal,
False,False,50,7511.84,2,0,2,normal,
False,False,274,27260.75,2,1,1,normal,
False,False,717,3164.2,1,1,4,normal,
False,False,878,5033.66,1,0,3,normal,
False,False,1900,548.63,2,0,1,normal,
False,False,912,27120.61,1,1,3,normal,
False,False,1782,4489.56,2,1,3,normal,
False,False,908,36917.79,3,1,4,normal,
False,False,751,3473.69,4,0,1,normal,
False,False,1292,19738.72,4,0,4,normal,
False,False,1728,14368.33,1,1,4,normal,
False,False,1197,17574.47,4,1,3,normal,
False,False,159,17972.82,4,1,1,normal,
False,False,538,10586.63,0,0,1,normal,
False,False,1085,25751.89,4,1,1,normal,
False,False,1922,11260.37,3,0,5,normal,
False,False,649,39171.86,4,1,5,normal,
False,False,1289,28868.79,3,0,2,normal,
False,False,265,27316.07,3,1,4,normal,
False,False,1425,2518.95,2,1,2,normal,
False,False,1100,9909.56,0,0,3,normal,
False,False,1268,22555.62,2,0,5,normal,
False,False,988,26240.51,2,1,5,normal,
False,False,1926,9770.88,4,1,1,normal,
False,False,1751,13860.97,0,0,1,normal,
False,False,1837,12540.38,4,0,5,normal,
False,False,1756,670.39,4,0,2,normal,
False,False,1882,10000.16,1,0,2,normal,
True,False,1227,183829.31,3,0,1,anomaly,account_takeover
False,False,65,65912.06,2,7,2,anomaly,failed_mpin_then_large_order
False,False,837,8040.96,4,1,4,normal,
False,False,551,31595.33,2,1,3,normal,
False,False,88,22151.48,1,1,3,normal,
False,False,129,20596.29,1,1,4,normal,
False,False,193,26474.04,1,0,2,normal,
False,False,17,632.67,4,0,1,normal,
False,False,637,22093.72,4,0,5,normal,
False,False,273,5790.33,1,1,4,normal,
False,False,995,31886.77,0,0,1,normal,
False,False,221,25103.62,2,1,4,normal,
False,False,454,19776.14,4,0,1,normal,
True,False,1080,18133.23,4,1,5,normal,
False,False,145,4117.84,4,0,1,normal,
False,False,173,26322.56,0,0,4,normal,
False,False,1197,25565.07,2,1,5,normal,
False,False,868,35295.22,4,0,4,normal,
False,False,324,26657.06,3,0,3,normal,
False,False,1203,37471.44,4,1,1,normal,
False,False,215,26851.88,4,0,5,normal,
False,False,490,13212.6,3,0,1,normal,
False,False,325,2077.65,2,0,5,normal,
False,False,1630,11557.97,3,0,3,normal,
False,False,1476,2450.59,1,1,3,normal,
False,False,1487,813.48,0,0,3,normal,
False,False,1935,16300.81,4,1,4,normal,
False,False,1614,8725.87,4,0,4,normal,
False,False,1007,25301.47,4,0,2,normal,
False,False,1479,35314.81,1,1,1,normal,
False,False,1184,22192.83,4,1,3,normal,
False,False,569,20850.93,3,1,4,normal,
False,False,1374,20286.98,3,1,2,normal,
False,False,1335,25917.0,0,0,4,normal,
False,False,148,13991.3,3,1,5,normal,
False,False,206,1600.97,3,0,5,normal,
False,False,442,22745.05,4,0,5,normal,
False,False,1802,38872.89,0,0,1,normal,
False,False,198,12508.36,3,0,2,normal,
False,False,1907,25651.27,2,1,4,normal,
False,False,1521,13338.86,2,1,4,normal,
False,False,1381,20889.12,4,1,2,normal,
False,False,1177,4289.92,3,0,3,normal,
False,False,673,29190.5,4,0,5,normal,
False,False,539,32895.15,4,0,3,normal,
False,False,1500,14813.86,1,0,1,normal,
False,False,1456,13298.37,0,0,3,normal,
False,False,997,3307.31,2,0,4,normal,
False,False,847,18865.32,3,1,4,normal,
False,False,1343,17135.8,0,0,1,normal,
False,False,3,113791.34,1,1,3,anomaly,new_account_large_order
False,False,1358,38310.05,3,0,2,normal,
False,False,5,116947.27,2,0,1,anomaly,new_account_large_order
False,False,1381,5815.87,0,0,3,normal,
False,False,179,25736.73,1,1,2,normal,
False,False,1500,22600.98,0,0,2,normal,
False,False,801,25388.09,0,0,3,normal,
False,False,1637,26715.69,3,0,3,normal,
False,False,1951,25808.5,4,0,2,normal,
False,False,1842,33740.8,3,0,1,normal,
False,False,1610,38417.81,0,1,2,normal,
False,False,1670,34383.39,4,1,5,normal,
False,False,713,7483.41,3,1,1,normal,
False,False,950,30400.56,4,1,5,normal,
False,False,711,11749.97,1,1,4,normal,
False,False,1257,14065.16,4,0,3,normal,
False,False,394,23764.8,2,0,1,normal,
False,False,350,26463.23,0,1,2,normal,
False,False,1249,32866.74,4,1,5,normal,
True,False,434,39343.75,4,0,5,normal,
False,False,99,21404.17,4,1,3,normal,
False,False,1976,9637.4,0,1,5,normal,
True,False,1888,14565.04,4,0,2,normal,
False,False,767,12784.58,2,0,2,normal,
False,False,761,34625.81,0,0,5,normal,
False,False,295,19359.44,1,0,3,normal,
False,False,1946,3757.1,1,1,2,normal,
False,False,1054,8197.68,1,0,2,normal,
False,False,1532,30436.07,2,1,4,normal,
False,False,1496,34690.7,2,0,5,normal,
False,False,1040,5175.72,4,1,3,normal,
False,False,1434,18742.17,2,0,3,normal,
False,False,435,24143.66,4,1,4,normal,
False,False,1190,18335.28,0,0,5,normal,
False,False,1139,36739.64,3,1,1,normal,
False,False,3,116403.19,2,1,1,anomaly,new_account_large_order
False,False,1398,3129.43,0,0,1,normal,
False,False,434,2125.13,3,0,4,normal,
False,False,14,18571.74,4,0,1,normal,
False,False,362,12814.39,1,0,5,normal,
False,False,480,36278.11,0,0,5,normal,
False,False,206,12494.6,0,1,5,normal,
False,False,1616,1648.08,4,0,1,normal,
False,False,271,17456.34,1,0,1,normal,
False,False,430,9023.81,4,1,2,normal,
False,False,845,16517.24,2,0,3,normal,
False,False,822,1017.9,2,0,3,normal,
False,False,759,14758.18,16,1,2,anomaly,unusual_trading_velocity
False,False,951,12979.09,2,0,4,normal,
False,False,1562,5486.78,4,0,3,normal,
False,False,905,38909.16,2,1,2,normal,
False,False,1221,14288.46,0,1,1,normal,
False,False,334,4898.79,3,1,4,normal,
False,False,1405,16689.75,4,1,3,normal,
False,False,61,7110.34,2,1,2,normal,
False,False,1125,14687.38,1,1,5,normal,
False,False,1900,5648.18,0,1,1,normal,
False,False,1972,3139.18,3,0,2,normal,
False,False,980,5929.06,1,1,2,normal,
False,False,1592,12002.85,3,0,5,normal,
True,False,1851,147622.4,0,1,1,anomaly,account_takeover
False,False,1584,10109.29,2,1,4,normal,
False,False,868,33626.42,2,0,1,normal,
False,False,1917,8593.83,0,0,4,normal,
False,False,1689,9616.57,2,1,3,normal,
False,False,1119,3607.15,1,1,4,normal,
False,False,1929,18958.16,4,1,5,normal,
False,False,1267,30152.42,0,1,2,normal,
False,False,542,5463.87,0,1,1,normal,
False,False,977,31369.3,2,0,4,normal,
False,False,1421,20425.34,4,1,2,normal,
False,False,1581,6234.44,0,0,4,normal,
False,False,1743,25274.4,3,1,4,normal,
False,False,539,4399.5,1,0,4,normal,
True,False,1788,39739.06,2,1,4,normal,
